packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
2678,109,ff:ff:ff:ff:ff:ff,b8:b7:f1:ca:1a:aa,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-91,,,,1742833097.853624,2025-03-24 18:18:17.853624
2679,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400120832417,1742833097.878271,2025-03-24 18:18:17.878271
2680,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-88,,,4284416399,1742833097.910272,2025-03-24 18:18:17.910272
2681,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400120934828,1742833097.980482,2025-03-24 18:18:17.980482
2682,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4284518796,1742833098.012859,2025-03-24 18:18:18.012859
2683,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121037216,1742833098.083006,2025-03-24 18:18:18.083006
2684,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400121143723,1742833098.189527,2025-03-24 18:18:18.189527
2685,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-88,,,4284723599,1742833098.217456,2025-03-24 18:18:18.217456
2686,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400121243034,1742833098.288587,2025-03-24 18:18:18.288587
2687,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4284826704,1742833098.320565,2025-03-24 18:18:18.320565
2688,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121344412,1742833098.390246,2025-03-24 18:18:18.390246
2689,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4284928399,1742833098.422268,2025-03-24 18:18:18.422268
2690,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121446824,1742833098.492615,2025-03-24 18:18:18.492615
2691,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4285030796,1742833098.524647,2025-03-24 18:18:18.524647
2692,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,False,False,-78,,,,1742833098.567234,2025-03-24 18:18:18.567234
2693,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833098.567279,2025-03-24 18:18:18.567279
2694,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,False,False,-24,,,,1742833098.567792,2025-03-24 18:18:18.567792
2695,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.568794,2025-03-24 18:18:18.568794
2696,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833098.568877,2025-03-24 18:18:18.568877
2697,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.569779,2025-03-24 18:18:18.569779
2698,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.570575,2025-03-24 18:18:18.570575
2699,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833098.570843,2025-03-24 18:18:18.570843
2700,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.572121,2025-03-24 18:18:18.572121
2701,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.572429,2025-03-24 18:18:18.572429
2702,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.573119,2025-03-24 18:18:18.573119
2703,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833098.573434,2025-03-24 18:18:18.573434
2704,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.574311,2025-03-24 18:18:18.574311
2705,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.57509,2025-03-24 18:18:18.575090
2706,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833098.575402,2025-03-24 18:18:18.575402
2707,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.576556,2025-03-24 18:18:18.576556
2708,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.577468,2025-03-24 18:18:18.577468
2709,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.578521,2025-03-24 18:18:18.578521
2710,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.578602,2025-03-24 18:18:18.578602
2711,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.579512,2025-03-24 18:18:18.579512
2712,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.580483,2025-03-24 18:18:18.580483
2713,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-79,,,,1742833098.580506,2025-03-24 18:18:18.580506
2714,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.581539,2025-03-24 18:18:18.581539
2715,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-79,,,,1742833098.581843,2025-03-24 18:18:18.581843
2716,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.582751,2025-03-24 18:18:18.582751
2717,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.583134,2025-03-24 18:18:18.583134
2718,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.584005,2025-03-24 18:18:18.584005
2719,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-78,,,,1742833098.584782,2025-03-24 18:18:18.584782
2720,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.585273,2025-03-24 18:18:18.585273
2721,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.586014,2025-03-24 18:18:18.586014
2722,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.586343,2025-03-24 18:18:18.586343
2723,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.587164,2025-03-24 18:18:18.587164
2724,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833098.588074,2025-03-24 18:18:18.588074
2725,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.588094,2025-03-24 18:18:18.588094
2726,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.589037,2025-03-24 18:18:18.589037
2727,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833098.589163,2025-03-24 18:18:18.589163
2728,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121549207,1742833098.595034,2025-03-24 18:18:18.595034
2729,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400121651595,1742833098.697155,2025-03-24 18:18:18.697155
2730,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4285235598,1742833098.729432,2025-03-24 18:18:18.729432
2731,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,4c:22:f3:0c:4f:c1,0x0005,0,1,1,2412,4,False,False,-88,,,4285288630,1742833098.782246,2025-03-24 18:18:18.782246
2732,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,4c:22:f3:0c:4f:c1,0x0005,0,1,1,2412,4,True,False,-86,,,4285290647,1742833098.784154,2025-03-24 18:18:18.784154
2733,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121754025,1742833098.799892,2025-03-24 18:18:18.799892
2734,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4285337992,1742833098.831787,2025-03-24 18:18:18.831787
2735,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400121856413,1742833098.902211,2025-03-24 18:18:18.902211
2736,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4285440400,1742833098.934233,2025-03-24 18:18:18.934233
2737,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-27,,,2400121958811,1742833099.004606,2025-03-24 18:18:19.004606
2738,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4285542795,1742833099.036373,2025-03-24 18:18:19.036373
2739,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400122061195,1742833099.106982,2025-03-24 18:18:19.106982
2740,80,34:36:54:d4:79:03,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0024,2,24,1,2412,6,False,False,-62,,,,1742833099.11691,2025-03-24 18:18:19.116910
2741,66,,,06:09:51:6a:a9:b3,0x001d,1,24,1,2412,6,False,False,-29,,,,1742833099.116934,2025-03-24 18:18:19.116934
2742,76,,34:36:54:d4:79:03,06:09:51:6a:a9:b3,0x0018,1,1,1,2412,4,False,False,-28,,,,1742833099.117065,2025-03-24 18:18:19.117065
2743,84,,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0019,1,1,1,2412,4,False,False,-67,,,,1742833099.117786,2025-03-24 18:18:19.117786
2744,66,,,34:36:54:d4:79:03,0x001c,1,24,1,2412,6,False,False,-29,,,,1742833099.117805,2025-03-24 18:18:19.117805
2745,146,34:36:54:d4:79:03,34:36:54:d4:79:03,06:09:51:6a:a9:b3,0x0028,2,65,1,2412,7,False,False,-39,,7,,1742833099.117812,2025-03-24 18:18:19.117812
2746,84,,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0019,1,24,1,2412,6,False,False,-63,,,,1742833099.117821,2025-03-24 18:18:19.117821
2747,76,,34:36:54:d4:79:03,06:09:51:6a:a9:b3,0x0018,1,1,1,2412,4,False,False,-28,,,,1742833099.118184,2025-03-24 18:18:19.118184
2748,84,,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0019,1,1,1,2412,4,False,False,-67,,,,1742833099.118612,2025-03-24 18:18:19.118612
2749,76,,34:36:54:d4:79:03,06:09:51:6a:a9:b3,0x0018,1,1,1,2412,4,False,False,-28,,,,1742833099.119048,2025-03-24 18:18:19.119048
2750,84,,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0019,1,1,1,2412,4,False,False,-67,,,,1742833099.11949,2025-03-24 18:18:19.119490
2751,80,34:36:54:d4:79:03,06:09:51:6a:a9:b3,34:36:54:d4:79:03,0x0024,2,24,1,2412,6,False,False,-63,,,,1742833099.133985,2025-03-24 18:18:19.133985
2752,66,,,06:09:51:6a:a9:b3,0x001d,1,24,1,2412,6,False,False,-29,,,,1742833099.134005,2025-03-24 18:18:19.134005
2753,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4285645193,1742833099.139023,2025-03-24 18:18:19.139023
2754,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833099.187253,2025-03-24 18:18:19.187253
2755,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400122163620,1742833099.209466,2025-03-24 18:18:19.209466
2756,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833099.237483,2025-03-24 18:18:19.237483
2757,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4285747598,1742833099.241453,2025-03-24 18:18:19.241453
2758,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122266016,1742833099.312058,2025-03-24 18:18:19.312058
2759,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4285849999,1742833099.343947,2025-03-24 18:18:19.343947
2760,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833099.366798,2025-03-24 18:18:19.366798
2761,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-82,,,,1742833099.397016,2025-03-24 18:18:19.397016
2762,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-82,,,,1742833099.397354,2025-03-24 18:18:19.397354
2763,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122368417,1742833099.41401,2025-03-24 18:18:19.414010
2764,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833099.41937,2025-03-24 18:18:19.419370
2765,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-89,,,4285952398,1742833099.446267,2025-03-24 18:18:19.446267
2766,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-81,,,,1742833099.497428,2025-03-24 18:18:19.497428
2767,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-81,,,,1742833099.498224,2025-03-24 18:18:19.498224
2768,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122470793,1742833099.516605,2025-03-24 18:18:19.516605
2769,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4286054795,1742833099.548503,2025-03-24 18:18:19.548503
2770,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122573230,1742833099.619058,2025-03-24 18:18:19.619058
2771,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4286157964,1742833099.651767,2025-03-24 18:18:19.651767
2772,66,,,a0:92:08:b1:23:9f,0x001d,1,1,1,2412,4,False,False,-29,,,,1742833099.675964,2025-03-24 18:18:19.675964
2773,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,False,False,-29,,,,1742833099.676366,2025-03-24 18:18:19.676366
2774,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-27,,,,1742833099.677216,2025-03-24 18:18:19.677216
2775,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.677496,2025-03-24 18:18:19.677496
2776,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.678332,2025-03-24 18:18:19.678332
2777,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.678688,2025-03-24 18:18:19.678688
2778,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-28,,,,1742833099.679488,2025-03-24 18:18:19.679488
2779,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.679787,2025-03-24 18:18:19.679787
2780,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.680442,2025-03-24 18:18:19.680442
2781,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.681204,2025-03-24 18:18:19.681204
2782,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-28,,,,1742833099.681982,2025-03-24 18:18:19.681982
2783,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.682879,2025-03-24 18:18:19.682879
2784,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-28,,,,1742833099.68303,2025-03-24 18:18:19.683030
2785,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.684089,2025-03-24 18:18:19.684089
2786,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.684366,2025-03-24 18:18:19.684366
2787,86,34:36:54:d4:79:03,34:36:54:d4:79:03,a0:92:08:b1:23:9f,0x000b,0,1,1,2412,4,True,False,-29,,,,1742833099.685221,2025-03-24 18:18:19.685221
2788,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122675610,1742833099.721427,2025-03-24 18:18:19.721427
2789,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4286259595,1742833099.753399,2025-03-24 18:18:19.753399
2790,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400122778020,1742833099.823781,2025-03-24 18:18:19.823781
2791,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4286361995,1742833099.856052,2025-03-24 18:18:19.856052
2792,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-28,,,2400122861138,1742833099.907441,2025-03-24 18:18:19.907441
2793,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-29,,,2400122864272,1742833099.910578,2025-03-24 18:18:19.910578
2794,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-28,,,2400122867726,1742833099.913775,2025-03-24 18:18:19.913775
2795,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-29,,,2400122872342,1742833099.918397,2025-03-24 18:18:19.918397
2796,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-29,,,2400122875804,1742833099.922082,2025-03-24 18:18:19.922082
2797,414,34:36:54:d4:79:03,34:36:54:d4:79:03,ae:56:a5:4a:df:0b,0x0005,0,1,1,2412,4,False,False,-28,,,2400122879266,1742833099.925525,2025-03-24 18:18:19.925525
2798,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122882401,1742833099.92823,2025-03-24 18:18:19.928230
2799,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4286464398,1742833099.958214,2025-03-24 18:18:19.958214
2800,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400122982813,1742833100.028607,2025-03-24 18:18:20.028607
2801,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4286566800,1742833100.060352,2025-03-24 18:18:20.060352
2802,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-28,,,2400123030396,1742833100.07646,2025-03-24 18:18:20.076460
2803,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-29,,,2400123033539,1742833100.080037,2025-03-24 18:18:20.080037
2804,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-29,,,2400123036665,1742833100.082877,2025-03-24 18:18:20.082877
2805,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400123085209,1742833100.131021,2025-03-24 18:18:20.131021
2806,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4286669194,1742833100.162993,2025-03-24 18:18:20.162993
2807,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-30,,,2400123188309,1742833100.234108,2025-03-24 18:18:20.234108
2808,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4286771596,1742833100.265417,2025-03-24 18:18:20.265417
2809,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400123290015,1742833100.335551,2025-03-24 18:18:20.335551
2810,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4286873993,1742833100.367796,2025-03-24 18:18:20.367796
2811,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-29,,,2400123392406,1742833100.438185,2025-03-24 18:18:20.438185
2812,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4286976392,1742833100.470179,2025-03-24 18:18:20.470179
2813,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400123494806,1742833100.540608,2025-03-24 18:18:20.540608
2814,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4287078794,1742833100.572325,2025-03-24 18:18:20.572325
2815,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400123597230,1742833100.64302,2025-03-24 18:18:20.643020
2816,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4287181192,1742833100.674955,2025-03-24 18:18:20.674955
2817,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400123699594,1742833100.745395,2025-03-24 18:18:20.745395
2818,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-28,,,2400123802119,1742833100.847609,2025-03-24 18:18:20.847609
