packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
11735,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597657637,1743181013.198164,2025-03-28 18:56:53.198164
11736,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-72,,,,1743181013.2038267,2025-03-28 18:56:53.203827
11737,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674521907207,1743181013.220489,2025-03-28 18:56:53.220489
11738,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-72,,,,1743181013.222316,2025-03-28 18:56:53.222316
11739,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597657637,1743181013.249505,2025-03-28 18:56:53.249505
11740,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597760037,1743181013.3010375,2025-03-28 18:56:53.301038
11741,136,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0020,2,6,100,5500,5,False,False,-72,,,,1743181013.3010635,2025-03-28 18:56:53.301064
11742,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522009603,1743181013.3225677,2025-03-28 18:56:53.322568
11743,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597760037,1743181013.3519018,2025-03-28 18:56:53.351902
11744,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597862437,1743181013.4034047,2025-03-28 18:56:53.403405
11745,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522112008,1743181013.4248514,2025-03-28 18:56:53.424851
11746,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052597862437,1743181013.4540017,2025-03-28 18:56:53.454002
11747,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597964837,1743181013.5058665,2025-03-28 18:56:53.505867
11748,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522214409,1743181013.5274072,2025-03-28 18:56:53.527407
11749,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052597964837,1743181013.5567074,2025-03-28 18:56:53.556707
11750,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743181013.6032362,2025-03-28 18:56:53.603236
11751,66,,,60:35:73:8f:05:76,0x001c,1,24,100,5500,5,False,False,-87,,,,1743181013.6064575,2025-03-28 18:56:53.606457
11752,84,,26:b1:b5:86:71:aa,60:35:73:8f:05:76,0x0019,1,24,100,5500,5,False,False,-85,,,,1743181013.6064813,2025-03-28 18:56:53.606481
11753,66,,,60:35:73:8f:05:76,0x001c,1,24,100,5500,5,False,False,-87,,,,1743181013.6064837,2025-03-28 18:56:53.606484
11754,84,,26:b1:b5:86:71:aa,60:35:73:8f:05:76,0x0019,1,24,100,5500,5,False,False,-85,,,,1743181013.6065104,2025-03-28 18:56:53.606510
11755,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598067237,1743181013.6081908,2025-03-28 18:56:53.608191
11756,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181013.6082194,2025-03-28 18:56:53.608219
11757,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522316810,1743181013.629417,2025-03-28 18:56:53.629417
11758,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598067237,1743181013.6592062,2025-03-28 18:56:53.659206
11759,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181013.6997569,2025-03-28 18:56:53.699757
11760,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598169637,1743181013.7103155,2025-03-28 18:56:53.710315
11761,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522419209,1743181013.732067,2025-03-28 18:56:53.732067
11762,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-90,,,,1743181013.7336953,2025-03-28 18:56:53.733695
11763,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181013.73455,2025-03-28 18:56:53.734550
11764,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598169637,1743181013.7615166,2025-03-28 18:56:53.761517
11765,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598272037,1743181013.8130207,2025-03-28 18:56:53.813021
11766,80,70:97:41:04:3c:45,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0024,2,6,100,5500,5,False,False,-86,,,,1743181013.8254614,2025-03-28 18:56:53.825461
11767,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-85,,,6674522521607,1743181013.8345282,2025-03-28 18:56:53.834528
11768,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598272037,1743181013.8639138,2025-03-28 18:56:53.863914
11769,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598374437,1743181013.915404,2025-03-28 18:56:53.915404
11770,175,ff:ff:ff:ff:ff:ff,34:c9:3d:d1:0a:33,ff:ff:ff:ff:ff:ff,0x0004,0,6,100,5500,5,False,False,-74,,,,1743181013.9167862,2025-03-28 18:56:53.916786
11771,514,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,34:c9:3d:d1:0a:33,0x0005,0,6,100,5500,5,False,False,-72,,,1052598376537,1743181013.9172592,2025-03-28 18:56:53.917259
11772,66,,,d8:21:da:86:f5:ae,0x001d,1,6,100,5500,5,False,False,-72,,,,1743181013.9172804,2025-03-28 18:56:53.917280
11773,316,d8:21:da:86:f5:af,d8:21:da:86:f5:af,34:c9:3d:d1:0a:33,0x0005,0,6,100,5500,5,False,False,-72,,,1052598377279,1743181013.917849,2025-03-28 18:56:53.917849
11774,66,,,d8:21:da:86:f5:af,0x001d,1,6,100,5500,5,False,False,-72,,,,1743181013.9178762,2025-03-28 18:56:53.917876
11775,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522624005,1743181013.9365847,2025-03-28 18:56:53.936585
11776,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598374437,1743181013.966325,2025-03-28 18:56:53.966325
11777,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598476837,1743181014.0178263,2025-03-28 18:56:54.017826
11778,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674522726410,1743181014.039404,2025-03-28 18:56:54.039404
11779,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598476837,1743181014.0687275,2025-03-28 18:56:54.068727
11780,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598579237,1743181014.1202235,2025-03-28 18:56:54.120224
11781,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674522828806,1743181014.1414504,2025-03-28 18:56:54.141450
11782,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598579237,1743181014.1710958,2025-03-28 18:56:54.171096
11783,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1052598681637,1743181014.2223332,2025-03-28 18:56:54.222333
11784,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-85,,,6674522931211,1743181014.2444756,2025-03-28 18:56:54.244476
11785,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181014.2547977,2025-03-28 18:56:54.254798
11786,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181014.255904,2025-03-28 18:56:54.255904
11787,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052598681637,1743181014.273525,2025-03-28 18:56:54.273525
11788,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598784037,1743181014.325034,2025-03-28 18:56:54.325034
11789,136,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0020,2,6,100,5500,5,False,False,-72,,,,1743181014.3250635,2025-03-28 18:56:54.325063
11790,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523033605,1743181014.346503,2025-03-28 18:56:54.346503
11791,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598784037,1743181014.3759387,2025-03-28 18:56:54.375939
11792,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598886437,1743181014.4273312,2025-03-28 18:56:54.427331
11793,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523136011,1743181014.4486158,2025-03-28 18:56:54.448616
11794,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052598886437,1743181014.4782958,2025-03-28 18:56:54.478296
11795,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052598988837,1743181014.5298054,2025-03-28 18:56:54.529805
11796,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523238407,1743181014.5514474,2025-03-28 18:56:54.551447
11797,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052598988837,1743181014.5807369,2025-03-28 18:56:54.580737
11798,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599091237,1743181014.6322322,2025-03-28 18:56:54.632232
11799,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523340803,1743181014.6534753,2025-03-28 18:56:54.653475
11800,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599091237,1743181014.6829093,2025-03-28 18:56:54.682909
11801,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599193637,1743181014.7341943,2025-03-28 18:56:54.734194
11802,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523443208,1743181014.7557945,2025-03-28 18:56:54.755795
11803,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599193637,1743181014.7852933,2025-03-28 18:56:54.785293
11804,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599296037,1743181014.8365982,2025-03-28 18:56:54.836598
11805,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674523545605,1743181014.8582535,2025-03-28 18:56:54.858253
11806,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599296037,1743181014.8876853,2025-03-28 18:56:54.887685
11807,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599398437,1743181014.9394166,2025-03-28 18:56:54.939417
11808,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523648010,1743181014.9606268,2025-03-28 18:56:54.960627
11809,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599398437,1743181014.990275,2025-03-28 18:56:54.990275
11810,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599500837,1743181015.0418549,2025-03-28 18:56:55.041855
11811,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523750406,1743181015.063138,2025-03-28 18:56:55.063138
11812,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599500837,1743181015.0927863,2025-03-28 18:56:55.092786
11813,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599603237,1743181015.144251,2025-03-28 18:56:55.144251
11814,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674523852811,1743181015.165474,2025-03-28 18:56:55.165474
11815,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599603237,1743181015.1951678,2025-03-28 18:56:55.195168
11816,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599705637,1743181015.2468808,2025-03-28 18:56:55.246881
11817,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674523955207,1743181015.2680986,2025-03-28 18:56:55.268099
11818,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599705637,1743181015.2973397,2025-03-28 18:56:55.297340
11819,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599808037,1743181015.3490574,2025-03-28 18:56:55.349057
11820,136,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0020,2,6,100,5500,5,False,False,-72,,,,1743181015.3490868,2025-03-28 18:56:55.349087
11821,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524057603,1743181015.3706822,2025-03-28 18:56:55.370682
11822,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052599808037,1743181015.4000008,2025-03-28 18:56:55.400001
11823,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599910437,1743181015.4514794,2025-03-28 18:56:55.451479
11824,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524160008,1743181015.4726484,2025-03-28 18:56:55.472648
11825,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052599910437,1743181015.502615,2025-03-28 18:56:55.502615
11826,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600012837,1743181015.553825,2025-03-28 18:56:55.553825
11827,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524262404,1743181015.5754352,2025-03-28 18:56:55.575435
11828,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052600012837,1743181015.6046102,2025-03-28 18:56:55.604610
11829,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600115237,1743181015.6562219,2025-03-28 18:56:55.656222
11830,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524364809,1743181015.6774478,2025-03-28 18:56:55.677448
11831,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600115237,1743181015.707132,2025-03-28 18:56:55.707132
11832,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181015.7413733,2025-03-28 18:56:55.741373
11833,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-93,,,,1743181015.7435985,2025-03-28 18:56:55.743598
11834,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743181015.747115,2025-03-28 18:56:55.747115
11835,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181015.7493322,2025-03-28 18:56:55.749332
11836,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743181015.7501094,2025-03-28 18:56:55.750109
11837,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-89,,,,1743181015.75243,2025-03-28 18:56:55.752430
11838,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181015.757268,2025-03-28 18:56:55.757268
11839,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600217637,1743181015.758712,2025-03-28 18:56:55.758712
11840,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-92,,,,1743181015.7597091,2025-03-28 18:56:55.759709
11841,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-85,,,,1743181015.7603278,2025-03-28 18:56:55.760328
11842,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181015.762434,2025-03-28 18:56:55.762434
11843,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-86,,,,1743181015.7630415,2025-03-28 18:56:55.763041
11844,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-92,,,,1743181015.7651606,2025-03-28 18:56:55.765161
11845,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-85,,,,1743181015.7660353,2025-03-28 18:56:55.766035
11846,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181015.7682486,2025-03-28 18:56:55.768249
11847,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-91,,,,1743181015.7687197,2025-03-28 18:56:55.768720
11848,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524467207,1743181015.7798789,2025-03-28 18:56:55.779879
11849,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600217637,1743181015.8095737,2025-03-28 18:56:55.809574
11850,75,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0015,1,6,100,5500,5,False,False,-91,,,,1743181015.8407564,2025-03-28 18:56:55.840756
11851,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600320037,1743181015.8610356,2025-03-28 18:56:55.861036
11852,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524569611,1743181015.882644,2025-03-28 18:56:55.882644
11853,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600320037,1743181015.9124074,2025-03-28 18:56:55.912407
11854,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1052600422437,1743181015.963085,2025-03-28 18:56:55.963085
11855,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674524672614,1743181015.985242,2025-03-28 18:56:55.985242
11856,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600422437,1743181016.0140967,2025-03-28 18:56:56.014097
11857,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600524837,1743181016.0658295,2025-03-28 18:56:56.065830
11858,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674524774409,1743181016.0874438,2025-03-28 18:56:56.087444
11859,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600524837,1743181016.1165414,2025-03-28 18:56:56.116541
11860,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-90,,,,1743181016.160656,2025-03-28 18:56:56.160656
11861,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-90,,,,1743181016.160677,2025-03-28 18:56:56.160677
11862,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-85,,,,1743181016.1620076,2025-03-28 18:56:56.162008
11863,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600627237,1743181016.1682527,2025-03-28 18:56:56.168253
11864,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674524876812,1743181016.1894264,2025-03-28 18:56:56.189426
11865,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600627237,1743181016.2191627,2025-03-28 18:56:56.219163
11866,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-72,,,1052600729637,1743181016.2704384,2025-03-28 18:56:56.270438
11867,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-85,,,6674524979208,1743181016.2919,2025-03-28 18:56:56.291900
11868,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052600729637,1743181016.3215656,2025-03-28 18:56:56.321566
11869,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-71,,,1052600832037,1743181016.3730483,2025-03-28 18:56:56.373048
11870,136,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0020,2,6,100,5500,5,False,False,-72,,,,1743181016.3730762,2025-03-28 18:56:56.373076
