packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
12502,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-47,,,3255536846555,1742818224.6283298,2025-03-24 14:10:24.628330
12503,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,6,2437,4,False,False,-80,,,,1742818224.6309159,2025-03-24 14:10:24.630916
12504,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-47,,,3255536947571,1742818224.7290854,2025-03-24 14:10:24.729085
12505,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,7,2442,4,False,False,-89,,,,1742818224.730862,2025-03-24 14:10:24.730862
12506,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-82,,,,1742818224.7372682,2025-03-24 14:10:24.737268
12507,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-82,,,,1742818224.737352,2025-03-24 14:10:24.737352
12508,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-82,,,,1742818224.7633426,2025-03-24 14:10:24.763343
12509,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-81,,,,1742818224.763419,2025-03-24 14:10:24.763419
12510,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-82,,,,1742818224.7924256,2025-03-24 14:10:24.792426
12511,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-81,,,,1742818224.80014,2025-03-24 14:10:24.800140
12512,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-44,,,3255537049971,1742818224.8314724,2025-03-24 14:10:24.831472
12513,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-81,,,,1742818224.8445005,2025-03-24 14:10:24.844501
12514,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-81,,,,1742818224.8473468,2025-03-24 14:10:24.847347
12515,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-89,,,687138611603,1742818225.045225,2025-03-24 14:10:25.045225
12516,413,92:06:35:1c:37:a2,92:06:35:1c:37:a2,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-91,,,4582669824409,1742818225.1142414,2025-03-24 14:10:25.114241
12517,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-87,,,687138714023,1742818225.1474626,2025-03-24 14:10:25.147463
12518,453,78:c5:7d:a2:0f:a1,78:c5:7d:a2:0f:a1,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-90,,,3965329101204,1742818225.2109587,2025-03-24 14:10:25.210959
12519,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-87,,,687138816404,1742818225.250066,2025-03-24 14:10:25.250066
12520,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-87,,,687138918814,1742818225.352228,2025-03-24 14:10:25.352228
12521,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818225.6984954,2025-03-24 14:10:25.698495
12522,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-89,,,,1742818225.6985178,2025-03-24 14:10:25.698518
12523,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818225.711339,2025-03-24 14:10:25.711339
12524,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-88,,,,1742818225.711361,2025-03-24 14:10:25.711361
12525,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-88,,,996156109212,1742818225.7286944,2025-03-24 14:10:25.728694
12526,66,,,88:d2:74:97:54:e0,0x001d,1,24,11,2462,6,False,False,-67,,,,1742818225.7352545,2025-03-24 14:10:25.735255
12527,72,,88:d2:74:97:54:e0,a4:02:b9:96:a1:31,0x001b,1,24,11,2462,6,False,False,-88,,,,1742818225.7390256,2025-03-24 14:10:25.739026
12528,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818225.7547803,2025-03-24 14:10:25.754780
12529,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-89,,,2645136384410,1742818225.7794833,2025-03-24 14:10:25.779483
12530,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818225.7802231,2025-03-24 14:10:25.780223
12531,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-89,,,,1742818225.780237,2025-03-24 14:10:25.780237
12532,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818225.798647,2025-03-24 14:10:25.798647
12533,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-86,,,,1742818225.7986898,2025-03-24 14:10:25.798690
12534,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-91,,,996156211614,1742818225.8310368,2025-03-24 14:10:25.831037
12535,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-87,,,2645136486799,1742818225.8818696,2025-03-24 14:10:25.881870
12536,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-91,,,996156313995,1742818225.9334614,2025-03-24 14:10:25.933461
12537,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,12,2467,4,False,False,-85,,,,1742818226.1167977,2025-03-24 14:10:26.116798
12538,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,13,2472,4,False,False,-85,,,,1742818226.3284469,2025-03-24 14:10:26.328447
12539,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,13,2472,4,False,False,-86,,,,1742818226.3290482,2025-03-24 14:10:26.329048
12540,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-32,,,2385249690003,1742818226.7398527,2025-03-24 14:10:26.739853
12541,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-32,,,2385249792402,1742818226.8419824,2025-03-24 14:10:26.841982
12542,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-32,,,2385249894811,1742818226.9443767,2025-03-24 14:10:26.944377
12543,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-32,,,2385250099604,1742818227.149381,2025-03-24 14:10:27.149381
12544,472,08:aa:89:69:3d:34,08:aa:89:69:3d:34,ff:ff:ff:ff:ff:ff,0x0008,0,1,3,2422,4,False,False,-87,,,6311764685237,1742818227.3408146,2025-03-24 14:10:27.340815
12545,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-88,,,6311764779173,1742818227.4356737,2025-03-24 14:10:27.435674
12546,472,08:aa:89:69:3d:34,08:aa:89:69:3d:34,ff:ff:ff:ff:ff:ff,0x0008,0,1,3,2422,4,False,False,-87,,,6311764787745,1742818227.4431305,2025-03-24 14:10:27.443130
12547,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-87,,,6311764791362,1742818227.447599,2025-03-24 14:10:27.447599
12548,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,3,2422,4,False,False,-74,,,,1742818227.454203,2025-03-24 14:10:27.454203
12549,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-88,,,6311764809503,1742818227.4657688,2025-03-24 14:10:27.465769
12550,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-88,,,6311764824643,1742818227.4809096,2025-03-24 14:10:27.480910
12551,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-87,,,6311764829153,1742818227.485728,2025-03-24 14:10:27.485728
12552,586,08:aa:89:69:3d:34,08:aa:89:69:3d:34,0c:67:14:9a:7a:e0,0x0005,0,1,3,2422,4,False,False,-87,,,6311764833646,1742818227.4901776,2025-03-24 14:10:27.490178
12553,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-49,,,3255540019571,1742818227.8013391,2025-03-24 14:10:27.801339
12554,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-49,,,3255540122142,1742818227.9036224,2025-03-24 14:10:27.903622
12555,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-49,,,3255540224371,1742818228.0058384,2025-03-24 14:10:28.005838
12556,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-47,,,3255540327142,1742818228.1088545,2025-03-24 14:10:28.108855
12557,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-46,,,3255540429182,1742818228.210691,2025-03-24 14:10:28.210691
12558,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-47,,,3255540531571,1742818228.3135512,2025-03-24 14:10:28.313551
12559,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-88,,,,1742818228.3817973,2025-03-24 14:10:28.381797
12560,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818228.3818169,2025-03-24 14:10:28.381817
12561,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-86,,,,1742818228.3819423,2025-03-24 14:10:28.381942
12562,66,,,96:f1:4f:6d:3a:90,0x001c,1,12,7,2442,6,False,False,-89,,,,1742818228.3827841,2025-03-24 14:10:28.382784
12563,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,12,7,2442,6,False,False,-90,,,,1742818228.382802,2025-03-24 14:10:28.382802
12564,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.3883753,2025-03-24 14:10:28.388375
12565,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-87,,,,1742818228.3883932,2025-03-24 14:10:28.388393
12566,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-87,,,,1742818228.397676,2025-03-24 14:10:28.397676
12567,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818228.4010963,2025-03-24 14:10:28.401096
12568,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-91,,,,1742818228.4353967,2025-03-24 14:10:28.435397
12569,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.4354353,2025-03-24 14:10:28.435435
12570,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.436236,2025-03-24 14:10:28.436236
12571,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-91,,,,1742818228.4363215,2025-03-24 14:10:28.436321
12572,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-91,,,,1742818228.4371305,2025-03-24 14:10:28.437130
12573,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.43726,2025-03-24 14:10:28.437260
12574,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-90,,,,1742818228.439598,2025-03-24 14:10:28.439598
12575,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4399135,2025-03-24 14:10:28.439914
12576,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.4411087,2025-03-24 14:10:28.441109
12577,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4412537,2025-03-24 14:10:28.441254
12578,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-90,,,,1742818228.444473,2025-03-24 14:10:28.444473
12579,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818228.4474275,2025-03-24 14:10:28.447428
12580,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818228.4493186,2025-03-24 14:10:28.449319
12581,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818228.4494655,2025-03-24 14:10:28.449466
12582,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-91,,,,1742818228.4520974,2025-03-24 14:10:28.452097
12583,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-87,,,,1742818228.4522328,2025-03-24 14:10:28.452233
12584,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4523513,2025-03-24 14:10:28.452351
12585,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.455,2025-03-24 14:10:28.455000
12586,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.4551592,2025-03-24 14:10:28.455159
12587,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.457714,2025-03-24 14:10:28.457714
12588,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4578726,2025-03-24 14:10:28.457873
12589,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.4580235,2025-03-24 14:10:28.458024
12590,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.4631114,2025-03-24 14:10:28.463111
12591,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.4631302,2025-03-24 14:10:28.463130
12592,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.464244,2025-03-24 14:10:28.464244
12593,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4644027,2025-03-24 14:10:28.464403
12594,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.467012,2025-03-24 14:10:28.467012
12595,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818228.4672146,2025-03-24 14:10:28.467215
12596,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818228.4690537,2025-03-24 14:10:28.469054
12597,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818228.469063,2025-03-24 14:10:28.469063
12598,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.469906,2025-03-24 14:10:28.469906
12599,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.470022,2025-03-24 14:10:28.470022
12600,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.4707901,2025-03-24 14:10:28.470790
12601,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4709387,2025-03-24 14:10:28.470939
12602,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.4717288,2025-03-24 14:10:28.471729
12603,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.4718447,2025-03-24 14:10:28.471845
12604,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818228.472823,2025-03-24 14:10:28.472823
12605,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-91,,,,1742818228.4729729,2025-03-24 14:10:28.472973
12606,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.4743333,2025-03-24 14:10:28.474333
12607,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818228.4744787,2025-03-24 14:10:28.474479
12608,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818228.474566,2025-03-24 14:10:28.474566
12609,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818228.4747992,2025-03-24 14:10:28.474799
12610,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-86,,,,1742818228.4749207,2025-03-24 14:10:28.474921
12611,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-88,,,,1742818228.4906945,2025-03-24 14:10:28.490695
12612,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-88,,,,1742818228.5083013,2025-03-24 14:10:28.508301
12613,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-47,,,3255540736371,1742818228.518172,2025-03-24 14:10:28.518172
12614,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818228.5216868,2025-03-24 14:10:28.521687
12615,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-91,,,,1742818228.521706,2025-03-24 14:10:28.521706
12616,413,92:06:35:1c:37:a2,92:06:35:1c:37:a2,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-91,,,4582673306015,1742818228.5960875,2025-03-24 14:10:28.596087
12617,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-87,,,687142400413,1742818228.8340948,2025-03-24 14:10:28.834095
12618,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-86,,,687142502810,1742818228.9362037,2025-03-24 14:10:28.936204
12619,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-87,,,687142605204,1742818229.038587,2025-03-24 14:10:29.038587
12620,387,50:42:89:70:7e:77,50:42:89:70:7e:77,da:a1:19:bc:b0:39,0x0005,0,1,10,2457,4,False,False,-86,,,687142744864,1742818229.178837,2025-03-24 14:10:29.178837
12621,66,,,78:c5:7d:a2:0f:a1,0x001d,1,1,10,2457,4,False,False,-85,,,,1742818229.1918948,2025-03-24 14:10:29.191895
12622,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,10,2457,4,False,False,-88,,,,1742818229.267792,2025-03-24 14:10:29.267792
12623,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,10,2457,4,False,False,-88,,,,1742818229.268248,2025-03-24 14:10:29.268248
12624,387,50:42:89:70:7e:77,50:42:89:70:7e:77,da:a1:19:bc:b0:39,0x0005,0,1,10,2457,4,False,False,-85,,,687142840185,1742818229.2741873,2025-03-24 14:10:29.274187
12625,66,,,28:77:77:f4:5a:bc,0x001d,1,1,10,2457,4,False,False,-87,,,,1742818229.2913682,2025-03-24 14:10:29.291368
12626,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-88,,,2645139968426,1742818229.3637612,2025-03-24 14:10:29.363761
12627,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,11,2462,4,False,False,-89,,,,1742818229.3769054,2025-03-24 14:10:29.376905
12628,428,88:d2:74:97:54:e0,88:d2:74:97:54:e0,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-91,,,996159759679,1742818229.3798242,2025-03-24 14:10:29.379824
12629,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-88,,,2645139989828,1742818229.3856213,2025-03-24 14:10:29.385621
12630,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-88,,,2645139993003,1742818229.3886871,2025-03-24 14:10:29.388687
12631,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645139995963,1742818229.3916564,2025-03-24 14:10:29.391656
12632,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-89,,,2645139998915,1742818229.3946009,2025-03-24 14:10:29.394601
12633,66,,,e0:b6:68:2a:78:df,0x001d,1,1,11,2462,4,False,False,-88,,,,1742818229.39491,2025-03-24 14:10:29.394910
12634,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-88,,,2645140002174,1742818229.3978128,2025-03-24 14:10:29.397813
12635,66,,,e0:b6:68:2a:78:df,0x001d,1,1,11,2462,4,False,False,-87,,,,1742818229.3981326,2025-03-24 14:10:29.398133
12636,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-88,,,996159795614,1742818229.4148452,2025-03-24 14:10:29.414845
12637,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-85,,,2645140070798,1742818229.466128,2025-03-24 14:10:29.466128
12638,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,11,2462,4,False,False,-89,,,,1742818229.4836602,2025-03-24 14:10:29.483660
12639,101,ff:ff:ff:ff:ff:ff,da:a1:19:bc:b0:39,ff:ff:ff:ff:ff:ff,0x0004,0,1,11,2462,4,False,False,-88,,,,1742818229.4839914,2025-03-24 14:10:29.483991
12640,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645140091375,1742818229.4870172,2025-03-24 14:10:29.487017
12641,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645140098147,1742818229.4937696,2025-03-24 14:10:29.493770
12642,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645140101079,1742818229.4967277,2025-03-24 14:10:29.496728
12643,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645140104023,1742818229.499585,2025-03-24 14:10:29.499585
12644,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-87,,,2645140106975,1742818229.5026214,2025-03-24 14:10:29.502621
12645,391,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,da:a1:19:bc:b0:39,0x0005,0,1,11,2462,4,False,False,-86,,,2645140109926,1742818229.505563,2025-03-24 14:10:29.505563
12646,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-90,,,996159898012,1742818229.517189,2025-03-24 14:10:29.517189
12647,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-68,,,,1742818229.5398698,2025-03-24 14:10:29.539870
12648,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-86,,,,1742818229.5398886,2025-03-24 14:10:29.539889
12649,72,,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x001b,1,24,11,2462,6,False,False,-69,,,,1742818229.539954,2025-03-24 14:10:29.539954
12650,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,11,2462,6,False,False,-86,,,,1742818229.5399969,2025-03-24 14:10:29.539997
12651,425,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0028,2,78,11,2462,7,False,False,-69,,12,,1742818229.5401828,2025-03-24 14:10:29.540183
12652,72,,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x001b,1,24,11,2462,6,False,False,-70,,,,1742818229.540404,2025-03-24 14:10:29.540404
12653,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,11,2462,6,False,False,-88,,,,1742818229.5404217,2025-03-24 14:10:29.540422
